PRODUCT,DRAW NUMBER,DRAW DATE,BONUS MULTIPLIER,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,NUMBER DRAWN 7,NUMBER DRAWN 8,NUMBER DRAWN 9,NUMBER DRAWN 10,NUMBER DRAWN 11,NUMBER DRAWN 12,NUMBER DRAWN 13,NUMBER DRAWN 14,NUMBER DRAWN 15,NUMBER DRAWN 16,NUMBER DRAWN 17,NUMBER DRAWN 18,NUMBER DRAWN 19,NUMBER DRAWN 20
KENO,1500294,07/06/2012 3:48,1,3,4,6,9,10,17,27,31,36,40,41,43,46,48,56,66,68,74,75,76
KENO,1500295,07/06/2012 3:52,3,3,6,11,16,17,21,22,23,24,29,40,50,58,59,65,67,68,75,77,80
KENO,1500296,07/06/2012 3:56,3,4,6,7,10,14,18,20,24,25,26,28,33,35,47,48,49,51,52,59,76
KENO,1500297,07/06/2012 4:00,1,2,4,8,14,17,21,22,23,24,32,35,38,39,47,51,52,57,58,61,63
KENO,1500298,07/06/2012 5:24,1,6,11,15,18,26,27,31,35,36,51,53,57,58,60,64,68,69,71,75,77
KENO,1500299,07/06/2012 5:28,1,1,2,4,11,12,23,31,33,34,35,37,40,42,46,54,55,67,68,70,73
KENO,1500300,07/06/2012 5:32,1,3,14,18,23,25,27,33,35,38,39,40,44,55,64,65,66,69,74,76,78
KENO,1500301,07/06/2012 5:36,1,3,6,9,11,13,14,20,26,28,30,37,41,50,52,58,64,65,66,74,76
KENO,1500302,07/06/2012 5:40,1,1,2,12,14,19,20,23,24,25,30,31,35,36,37,50,57,61,66,67,69
KENO,1500303,07/06/2012 5:44,1,7,9,11,17,28,29,40,44,45,47,57,58,60,62,63,64,73,75,76,78
KENO,1500304,07/06/2012 5:48,3,1,3,4,9,14,16,17,20,34,36,37,40,43,58,59,69,73,75,76,78
KENO,1500305,07/06/2012 5:52,3,1,5,10,11,12,13,16,17,19,23,26,27,31,36,38,41,55,64,67,80
KENO,1500306,07/06/2012 5:56,3,8,11,12,16,26,36,37,38,39,42,43,48,49,50,57,61,66,68,74,78
KENO,1500307,07/06/2012 6:00,1,2,3,6,11,23,26,27,32,39,45,52,53,54,56,57,62,67,73,74,80
KENO,1500308,07/06/2012 6:04,1,4,6,12,17,19,21,27,30,31,32,35,38,46,51,52,59,63,64,72,76
KENO,1500309,07/06/2012 6:08,3,10,19,27,29,31,36,38,39,40,41,47,48,49,52,53,55,56,60,64,80
KENO,1500310,07/06/2012 6:12,1,4,5,7,11,16,20,21,24,28,33,36,39,41,47,54,56,60,62,70,74
KENO,1500311,07/06/2012 6:16,3,18,21,24,25,27,29,35,37,39,40,44,45,48,53,61,68,71,77,78,79
KENO,1500312,07/06/2012 6:20,1,1,2,4,5,8,12,13,20,21,29,39,47,57,60,65,66,68,72,75,80
KENO,1500313,07/06/2012 6:24,1,1,4,5,11,15,16,18,24,26,33,36,39,46,53,58,60,65,66,74,80
KENO,1500314,07/06/2012 6:28,1,3,6,9,18,23,24,27,28,30,31,40,43,45,53,60,68,69,72,73,76
KENO,1500315,07/06/2012 6:32,3,10,17,20,23,24,25,33,41,44,54,56,60,61,64,67,68,70,71,74,75
KENO,1500316,07/06/2012 6:36,1,3,4,6,7,9,15,18,19,23,32,34,39,41,42,53,54,65,71,72,75
KENO,1500317,07/06/2012 6:40,1,8,15,17,22,26,27,32,34,40,41,44,47,52,54,63,64,65,69,72,79
KENO,1500318,07/06/2012 6:44,1,5,9,22,26,30,31,32,33,35,40,41,44,64,65,67,69,70,75,79,80
KENO,1500319,07/06/2012 6:48,1,2,7,10,14,15,24,30,32,34,39,41,43,47,54,57,59,61,65,73,78
KENO,1500320,07/06/2012 6:52,3,4,8,15,22,24,30,36,39,42,44,50,52,54,56,59,64,66,69,77,78
KENO,1500321,07/06/2012 6:56,1,7,15,22,28,29,33,35,36,39,42,44,45,48,51,63,64,67,70,72,79
KENO,1500322,07/06/2012 7:00,3,1,2,3,8,13,16,19,24,29,35,44,46,51,53,54,64,66,70,71,78
KENO,1500323,07/06/2012 7:04,1,1,9,13,18,22,23,27,31,37,43,54,58,64,65,69,71,74,78,79,80
KENO,1500324,07/06/2012 7:08,1,1,10,12,15,16,23,36,45,46,47,48,55,56,57,63,67,69,72,75,80
KENO,1500325,07/06/2012 7:12,1,2,4,5,14,15,17,31,34,38,42,47,53,54,56,59,63,69,73,76,77
KENO,1500326,07/06/2012 7:16,1,5,8,14,24,29,30,31,46,49,50,56,57,60,67,71,73,74,75,78,79
KENO,1500327,07/06/2012 7:20,4,3,8,13,16,17,24,25,26,30,39,41,47,51,55,58,60,63,66,71,77
KENO,1500328,07/06/2012 7:24,1,1,5,7,8,14,17,19,20,24,25,32,33,39,43,53,62,65,72,74,80
KENO,1500329,07/06/2012 7:28,4,8,10,11,14,16,20,27,33,41,45,48,49,55,58,60,61,69,77,78,80
KENO,1500330,07/06/2012 7:32,3,2,11,14,21,23,25,28,29,30,31,33,34,43,48,54,66,67,68,75,79
KENO,1500331,07/06/2012 7:36,1,3,11,12,13,14,18,27,30,36,41,44,46,54,55,56,72,73,76,78,80
KENO,1500332,07/06/2012 7:40,1,5,8,16,17,19,20,23,25,31,41,43,50,51,52,63,66,71,73,74,79
KENO,1500333,07/06/2012 7:44,3,1,3,14,21,34,36,39,40,41,42,44,51,53,54,57,62,63,69,75,80
KENO,1500334,07/06/2012 7:48,4,4,13,17,24,26,29,33,36,38,43,44,45,48,49,52,53,72,76,78,80
KENO,1500335,07/06/2012 7:52,1,7,8,16,17,20,24,25,27,28,36,37,38,39,44,51,54,64,65,70,72
KENO,1500336,07/06/2012 7:56,1,2,7,14,15,19,20,23,28,34,37,39,41,42,43,59,66,67,72,73,76
KENO,1500337,07/06/2012 8:00,1,5,6,8,9,24,25,28,30,33,35,42,50,56,57,59,63,67,72,76,77
KENO,1500338,07/06/2012 8:04,1,4,5,9,11,16,19,21,27,32,36,44,45,53,67,68,70,71,74,78,79
KENO,1500339,07/06/2012 8:08,3,11,16,20,24,25,29,30,32,34,38,39,40,49,51,54,60,66,71,74,79
KENO,1500340,07/06/2012 8:12,1,10,11,12,13,14,18,23,25,30,36,38,39,51,53,59,62,68,71,75,77
KENO,1500341,07/06/2012 8:16,1,2,4,5,8,9,11,14,15,21,26,34,46,47,48,50,53,57,59,64,71
KENO,1500342,07/06/2012 8:20,3,5,23,36,44,45,46,47,48,52,53,57,58,65,66,68,75,76,77,78,79
KENO,1500343,07/06/2012 8:24,3,3,9,16,20,37,43,51,53,58,59,62,63,64,65,68,70,72,75,79,80
KENO,1500344,07/06/2012 8:28,1,3,4,5,10,15,17,19,21,22,24,26,27,31,44,56,57,67,69,74,79
KENO,1500345,07/06/2012 8:32,1,2,4,9,11,15,17,19,23,24,27,29,33,35,36,42,44,48,62,66,71
KENO,1500346,07/06/2012 8:36,1,1,14,16,18,19,23,25,28,39,42,43,45,47,48,52,62,64,67,73,80
KENO,1500347,07/06/2012 8:40,1,2,3,7,10,18,19,20,28,29,31,36,40,42,61,62,66,68,69,70,80
KENO,1500348,07/06/2012 8:44,1,3,5,7,11,26,29,33,34,39,44,46,50,53,56,61,64,66,71,75,79
KENO,1500349,07/06/2012 8:48,1,4,10,12,14,17,20,26,31,34,36,39,40,42,51,54,64,65,68,71,72
KENO,1500350,07/06/2012 8:52,5,1,2,5,11,14,16,17,18,22,27,35,38,42,50,54,56,64,67,69,76
KENO,1500351,07/06/2012 8:56,1,1,2,3,7,13,15,26,27,31,40,45,46,48,49,50,56,62,65,70,80
KENO,1500352,07/06/2012 9:00,1,3,10,12,20,23,26,29,30,31,32,33,46,48,51,56,59,67,68,72,78
KENO,1500353,07/06/2012 9:04,1,6,9,11,18,20,21,22,30,31,33,34,39,42,46,47,59,67,74,77,80
KENO,1500354,07/06/2012 9:08,3,1,9,10,13,17,18,22,34,35,44,47,49,53,56,58,63,67,71,75,76
KENO,1500355,07/06/2012 9:12,1,4,9,15,16,17,20,27,30,35,49,50,61,63,66,67,73,74,76,77,80
KENO,1500356,07/06/2012 9:16,5,10,13,22,23,26,28,29,30,36,37,40,47,52,54,58,59,63,68,70,72
KENO,1500357,07/06/2012 9:20,4,3,4,11,12,20,29,32,38,42,46,47,54,57,68,69,71,75,76,77,78
KENO,1500358,07/06/2012 9:24,1,2,12,18,22,25,26,32,37,41,44,47,49,57,63,66,69,70,71,76,80
KENO,1500359,07/06/2012 9:28,1,3,4,5,7,8,11,20,22,24,25,30,31,40,42,52,54,58,60,62,70
KENO,1500360,07/06/2012 9:32,1,4,5,10,18,26,28,35,36,37,43,48,52,53,55,56,59,66,68,71,72
KENO,1500361,07/06/2012 9:36,1,1,13,16,20,25,30,32,39,41,42,44,50,57,62,63,64,69,70,76,78
KENO,1500362,07/06/2012 9:40,1,2,11,12,16,25,27,29,33,34,35,37,42,46,53,59,70,71,73,75,79
KENO,1500363,07/06/2012 9:44,5,3,6,8,14,16,26,30,36,41,42,44,45,48,51,56,59,71,72,74,80
KENO,1500364,07/06/2012 9:48,3,3,4,9,13,17,18,19,21,26,27,28,29,33,41,45,59,61,67,71,79
KENO,1500365,07/06/2012 9:52,3,3,5,6,20,22,27,31,32,36,42,44,47,51,52,60,69,76,77,78,79
KENO,1500366,07/06/2012 9:56,1,1,6,7,11,20,21,26,30,31,35,42,44,47,55,58,60,62,64,69,75
KENO,1500367,07/06/2012 10:00,1,2,3,5,7,8,9,12,14,26,32,36,40,43,44,63,69,73,77,78,79
KENO,1500368,07/06/2012 10:04,3,6,8,12,18,21,24,27,29,36,37,39,48,49,50,52,61,62,70,71,76
KENO,1500369,07/06/2012 10:08,3,7,12,16,22,31,34,35,40,51,54,56,59,62,67,68,69,70,73,77,80
KENO,1500370,07/06/2012 10:12,1,2,8,10,17,18,29,30,33,40,43,50,56,60,61,62,63,68,70,72,75
KENO,1500371,07/06/2012 10:16,1,5,10,11,25,26,29,34,38,40,43,50,51,52,59,65,69,71,72,76,79
KENO,1500372,07/06/2012 10:20,1,2,3,5,8,10,15,19,20,31,33,45,53,54,55,57,59,67,69,76,77
KENO,1500373,07/06/2012 10:24,1,9,14,18,19,22,29,33,37,44,45,49,50,54,57,58,60,70,73,74,75
KENO,1500374,07/06/2012 10:28,1,3,6,10,11,14,20,23,25,30,36,42,50,55,57,60,64,67,71,75,78
KENO,1500375,07/06/2012 10:32,3,4,9,10,11,14,20,23,26,37,40,41,48,49,50,56,57,61,64,67,78
KENO,1500376,07/06/2012 10:36,1,1,8,12,13,15,22,27,34,37,38,52,53,54,56,60,67,69,74,75,77
KENO,1500377,07/06/2012 10:40,3,2,4,5,6,8,10,21,28,31,34,35,39,45,46,65,66,67,71,74,80
KENO,1500378,07/06/2012 10:44,3,3,7,8,10,13,14,15,16,19,22,29,30,31,35,43,44,47,51,52,74
KENO,1500379,07/06/2012 10:48,1,5,8,9,11,12,17,18,25,26,28,32,36,37,60,62,70,73,75,77,79
KENO,1500380,07/06/2012 10:52,3,2,6,8,10,14,16,19,27,29,34,44,47,55,59,61,64,65,73,77,79
KENO,1500381,07/06/2012 10:56,3,1,5,6,11,14,33,37,39,40,42,44,45,46,62,66,67,71,72,74,78
KENO,1500382,07/06/2012 11:00,1,2,4,9,11,13,16,30,46,49,52,57,59,60,61,62,66,69,75,77,79
KENO,1500383,07/06/2012 11:04,3,2,4,5,11,16,19,23,33,34,37,44,52,54,60,61,62,68,69,71,78
KENO,1500384,07/06/2012 11:08,1,4,10,11,15,16,17,27,40,42,45,48,51,54,57,60,62,64,66,77,79
KENO,1500385,07/06/2012 11:12,3,1,3,5,8,12,17,19,25,28,29,30,41,43,52,57,60,61,71,78,80
KENO,1500386,07/06/2012 11:16,1,4,5,18,19,30,32,35,41,42,50,51,52,57,60,66,72,73,75,76,79
KENO,1500387,07/06/2012 11:20,1,1,3,9,11,19,21,30,33,39,40,45,48,55,56,57,60,66,68,74,79
KENO,1500388,07/06/2012 11:24,1,3,6,9,11,17,27,32,34,36,37,38,42,47,49,55,58,66,70,76,79
KENO,1500389,07/06/2012 11:28,1,5,7,13,20,21,25,26,31,34,35,42,52,57,58,60,68,71,74,77,79
KENO,1500390,07/06/2012 11:32,3,5,7,8,9,15,22,27,31,32,35,51,54,58,59,67,70,74,77,78,79
KENO,1500391,07/06/2012 11:36,1,4,7,9,10,12,13,15,20,21,24,26,32,41,49,52,58,59,60,74,79
KENO,1500392,07/06/2012 11:40,3,4,5,9,13,16,21,22,23,24,26,27,28,30,31,32,34,42,43,55,64
KENO,1500393,07/06/2012 11:44,1,1,2,3,4,7,32,34,36,40,48,55,56,61,68,69,70,72,74,75,76
KENO,1500394,07/06/2012 11:48,1,14,22,29,33,37,54,55,57,61,62,65,66,69,70,72,73,74,76,78,79
KENO,1500395,07/06/2012 11:52,1,1,18,20,21,22,23,32,36,37,38,40,44,48,51,54,59,63,64,69,80
KENO,1500396,07/06/2012 11:56,3,4,5,7,11,12,17,19,27,28,29,31,33,34,43,44,54,63,65,66,72
KENO,1500397,07/06/2012 12:00,1,9,12,16,17,21,27,33,34,39,41,42,52,55,60,65,66,67,70,74,78
KENO,1500398,07/06/2012 12:04,1,1,2,4,11,16,28,29,30,35,41,44,48,50,53,58,65,66,76,78,79
KENO,1500399,07/06/2012 12:08,3,2,6,16,23,24,27,33,50,52,53,56,58,59,67,72,73,74,75,78,79
KENO,1500400,07/06/2012 12:12,3,6,7,9,12,24,27,33,34,41,45,48,50,56,57,58,60,68,70,71,72
KENO,1500401,07/06/2012 12:16,3,6,11,12,17,19,23,24,28,30,37,41,42,46,50,54,58,60,61,65,76
KENO,1500402,07/06/2012 12:20,1,2,16,17,18,19,22,23,26,28,29,30,36,40,52,67,70,71,77,79,80
KENO,1500403,07/06/2012 12:24,4,6,7,13,15,20,22,29,33,35,46,47,48,55,63,64,70,74,75,78,79
KENO,1500404,07/06/2012 12:28,1,1,6,7,12,15,17,18,20,22,24,29,41,44,46,52,55,63,65,66,76
KENO,1500405,07/06/2012 12:32,3,1,3,9,11,13,18,21,22,24,28,29,36,37,41,44,61,62,71,73,74
KENO,1500406,07/06/2012 12:36,3,7,13,15,16,25,30,32,43,44,54,56,58,59,62,69,73,74,78,79,80
KENO,1500407,07/06/2012 12:40,1,1,3,4,6,15,16,17,21,28,31,32,35,50,54,60,62,66,68,70,76
KENO,1500408,07/06/2012 12:44,1,4,5,6,9,10,22,27,28,30,34,38,39,45,46,52,56,57,63,66,78
KENO,1500409,07/06/2012 12:48,3,2,6,10,11,14,15,27,28,32,37,38,39,43,46,48,57,61,67,75,76
KENO,1500410,07/06/2012 12:52,1,1,7,21,22,32,34,35,36,39,44,48,49,52,53,61,63,64,66,70,79
KENO,1500411,07/06/2012 12:56,3,6,8,13,19,20,26,30,33,38,40,43,44,45,52,54,55,62,72,74,78
KENO,1500412,07/06/2012 13:00,1,1,2,3,4,5,21,29,32,37,38,42,45,55,57,61,67,68,69,70,77
KENO,1500413,07/06/2012 13:04,1,1,5,8,11,13,14,23,24,26,27,28,31,34,35,40,51,56,60,62,64
KENO,1500414,07/06/2012 13:08,1,11,14,15,18,20,27,32,34,35,48,51,52,65,66,67,68,70,73,75,77
KENO,1500415,07/06/2012 13:12,1,2,3,6,9,15,17,24,32,43,44,52,55,58,62,65,71,73,74,77,80
KENO,1500416,07/06/2012 13:16,1,6,9,12,13,16,24,25,30,36,37,38,39,43,46,54,55,65,68,71,77
KENO,1500417,07/06/2012 13:20,1,5,8,10,11,13,21,24,26,28,32,38,40,43,47,56,58,59,64,68,76
KENO,1500418,07/06/2012 13:24,1,1,2,3,12,20,22,25,26,42,44,45,49,53,54,56,64,67,70,73,76
KENO,1500419,07/06/2012 13:28,3,1,4,5,10,15,18,25,29,31,36,38,41,46,51,54,59,67,75,78,80
KENO,1500420,07/06/2012 13:32,1,1,5,6,12,30,33,35,40,42,44,45,49,58,60,65,66,68,70,72,73
KENO,1500421,07/06/2012 13:36,3,5,6,15,20,22,27,32,35,40,45,49,51,53,60,66,68,69,70,73,80
KENO,1500422,07/06/2012 13:40,4,2,6,12,22,26,29,31,35,38,48,54,55,57,64,65,66,68,72,74,76
KENO,1500423,07/06/2012 13:44,1,2,11,12,18,23,24,26,30,33,37,41,42,50,51,53,57,64,67,76,79
KENO,1500424,07/06/2012 13:48,1,4,5,9,13,14,24,27,32,36,37,54,57,61,64,67,68,71,73,74,76
KENO,1500425,07/06/2012 13:52,4,1,2,4,19,20,24,26,30,31,32,34,36,39,47,50,51,72,73,77,80
KENO,1500426,07/06/2012 13:56,3,2,13,21,23,27,31,32,42,45,56,57,64,65,66,67,70,72,74,75,78
KENO,1500427,07/06/2012 14:00,1,1,4,6,13,16,21,25,26,28,33,34,39,44,52,53,54,63,64,65,69
KENO,1500428,07/06/2012 14:04,5,3,5,6,9,19,23,28,31,32,34,35,44,51,56,62,63,69,72,73,75
KENO,1500429,07/06/2012 14:08,1,1,7,11,14,17,24,27,29,32,36,38,42,47,49,57,59,66,67,70,75
KENO,1500430,07/06/2012 14:12,1,4,11,13,17,20,22,25,26,32,33,34,35,37,39,40,41,46,56,69,76
KENO,1500431,07/06/2012 14:16,3,6,7,10,11,14,16,21,27,29,38,40,41,44,50,60,63,64,71,74,79
KENO,1500432,07/06/2012 14:20,1,6,7,13,18,19,21,24,33,43,44,45,56,57,58,62,63,67,68,73,76
KENO,1500433,07/06/2012 14:24,3,3,4,6,7,13,22,24,28,29,32,37,44,45,46,51,61,62,64,68,77
KENO,1500434,07/06/2012 14:28,1,4,5,6,20,21,23,28,31,34,39,41,42,45,46,47,51,56,62,75,79
KENO,1500435,07/06/2012 14:32,3,3,14,21,22,24,28,29,34,38,39,40,53,54,55,58,61,62,64,66,79
KENO,1500436,07/06/2012 14:36,3,2,3,7,10,20,36,40,41,43,44,48,52,54,59,61,67,70,71,73,74
KENO,1500437,07/06/2012 14:40,3,5,7,8,13,17,19,22,26,29,32,39,57,60,61,64,66,68,71,72,79
KENO,1500438,07/06/2012 14:44,1,3,9,11,12,13,17,21,23,32,38,54,61,63,64,65,66,67,69,73,76
KENO,1500439,07/06/2012 14:48,1,5,6,9,11,18,25,28,30,32,36,42,48,55,60,63,65,70,75,76,77
KENO,1500440,07/06/2012 14:52,1,3,5,6,7,9,15,17,18,23,29,35,37,40,43,52,54,61,65,68,75
KENO,1500441,07/06/2012 14:56,3,2,3,8,13,24,26,34,35,39,41,50,56,57,60,62,63,64,65,70,75
KENO,1500442,07/06/2012 15:00,1,2,6,7,17,20,23,27,30,32,36,41,44,47,57,59,60,67,71,76,78
KENO,1500443,07/06/2012 15:04,1,8,16,21,23,28,32,36,38,43,45,47,48,53,55,58,62,67,70,73,79
KENO,1500444,07/06/2012 15:08,1,1,2,8,21,25,27,35,36,47,53,57,59,60,62,68,70,72,73,76,78
KENO,1500445,07/06/2012 15:12,1,4,6,8,17,19,21,23,24,26,28,30,31,47,48,49,59,63,68,73,77
KENO,1500446,07/06/2012 15:16,4,14,17,18,20,22,24,26,32,34,36,39,40,44,49,56,59,60,61,63,79
KENO,1500447,07/06/2012 15:20,3,1,6,11,14,24,25,26,28,31,32,33,36,38,44,47,66,70,74,75,76
KENO,1500448,07/06/2012 15:24,1,5,12,15,16,21,28,29,31,33,36,38,43,52,53,57,59,69,70,75,79
KENO,1500449,07/06/2012 15:28,3,6,19,24,25,26,37,40,42,45,47,49,51,54,56,57,64,68,72,77,78
KENO,1500450,07/06/2012 15:32,1,4,5,10,12,13,14,15,18,27,31,39,41,47,48,52,56,62,63,65,77
KENO,1500451,07/06/2012 15:36,3,4,5,8,16,23,24,26,27,34,38,39,45,47,50,63,66,68,74,77,80
KENO,1500452,07/06/2012 15:40,1,1,2,5,7,15,16,18,20,22,23,27,34,42,43,54,66,67,71,73,74
KENO,1500453,07/06/2012 15:44,1,1,2,3,11,14,22,23,24,26,27,30,32,38,51,53,55,62,66,68,79
KENO,1500454,07/06/2012 15:48,3,5,7,15,19,20,27,29,30,31,33,44,48,53,60,61,63,69,70,76,77
KENO,1500455,07/06/2012 15:52,1,3,4,8,11,12,21,22,25,31,38,41,48,49,53,63,65,73,74,75,76
KENO,1500456,07/06/2012 15:56,1,5,7,12,16,19,20,31,36,39,49,50,57,59,61,63,64,71,73,74,77
KENO,1500457,07/06/2012 16:00,1,2,5,6,10,11,12,17,18,19,20,28,32,37,39,44,51,52,57,61,67
KENO,1500458,07/06/2012 16:04,1,3,7,15,17,20,28,36,41,42,45,47,48,50,52,56,60,62,64,78,79
KENO,1500459,07/06/2012 16:08,1,1,8,10,11,13,15,18,32,33,39,47,55,58,59,62,64,65,70,73,77
KENO,1500460,07/06/2012 16:12,4,1,12,14,15,20,21,22,25,26,39,40,54,55,57,61,63,64,68,70,77
KENO,1500461,07/06/2012 16:16,1,7,8,12,13,14,15,16,19,22,28,29,30,41,45,49,53,55,67,70,79
KENO,1500462,07/06/2012 16:20,1,4,6,12,14,17,18,33,34,36,39,42,43,61,63,69,71,74,76,77,78
KENO,1500463,07/06/2012 16:24,3,5,7,9,15,16,17,19,27,29,31,40,42,50,52,53,64,66,72,75,77
KENO,1500464,07/06/2012 16:28,3,2,8,9,13,15,20,23,24,28,32,34,36,41,48,51,52,63,67,75,79
KENO,1500465,07/06/2012 16:32,1,12,13,17,18,20,21,25,27,33,34,41,42,43,53,60,64,67,72,74,77
KENO,1500466,07/06/2012 16:36,1,1,5,9,10,20,21,24,27,32,38,44,45,46,50,54,62,68,69,76,80
KENO,1500467,07/06/2012 16:40,3,1,8,10,11,12,14,17,18,20,24,27,30,35,37,39,40,59,65,71,73
KENO,1500468,07/06/2012 16:44,1,2,11,13,18,20,21,23,29,30,38,41,45,56,60,61,67,71,72,73,75
KENO,1500469,07/06/2012 16:48,1,4,5,7,9,18,28,31,34,35,36,40,45,46,52,53,58,68,70,76,77
KENO,1500470,07/06/2012 16:52,1,1,2,4,5,6,8,9,10,16,19,20,29,36,38,44,46,52,61,67,70
KENO,1500471,07/06/2012 16:56,1,5,8,13,21,23,28,41,44,47,48,60,62,63,64,66,68,70,72,76,78
KENO,1500472,07/06/2012 17:00,3,5,8,9,12,15,18,21,22,32,47,50,51,52,55,56,65,70,73,76,78
KENO,1500473,07/06/2012 17:04,3,3,10,17,21,22,25,28,30,35,37,45,46,47,52,53,56,60,66,77,78
KENO,1500474,07/06/2012 17:08,1,1,10,11,22,24,25,30,35,38,44,48,50,54,55,61,64,65,66,72,75
KENO,1500475,07/06/2012 17:12,1,1,5,7,22,26,31,40,41,42,43,47,53,55,59,63,64,74,76,77,80
KENO,1500476,07/06/2012 17:16,1,2,7,10,11,17,19,20,22,29,35,40,42,48,50,53,58,61,64,68,74
KENO,1500477,07/06/2012 17:20,1,1,2,6,9,11,14,18,22,33,42,45,49,53,55,57,59,61,64,69,73
KENO,1500478,07/06/2012 17:24,3,9,10,11,31,33,45,46,47,50,51,59,61,66,68,70,71,76,77,78,79
KENO,1500479,07/06/2012 17:28,5,4,9,11,15,18,21,29,32,34,35,39,40,44,48,51,54,69,74,75,78
KENO,1500480,07/06/2012 17:32,1,2,6,12,17,19,25,27,31,34,36,46,47,52,53,63,65,66,69,76,80
KENO,1500481,07/06/2012 17:36,1,11,15,20,22,23,27,28,29,30,36,38,41,46,48,50,56,65,66,72,74
KENO,1500482,07/06/2012 17:40,3,2,7,8,12,14,18,21,30,34,36,40,49,51,69,71,72,73,75,78,80
KENO,1500483,07/06/2012 17:44,1,1,7,8,12,18,24,25,26,33,39,41,42,49,55,57,60,66,68,71,78
KENO,1500484,07/06/2012 17:48,1,2,3,7,8,14,19,23,25,33,35,38,49,51,53,55,67,68,74,77,78
KENO,1500485,07/06/2012 17:52,4,4,5,13,17,20,24,25,32,37,42,43,47,49,55,57,58,66,74,75,77
KENO,1500486,07/06/2012 17:56,1,1,4,7,8,13,20,21,22,25,27,35,37,43,46,49,54,59,69,74,75
KENO,1500487,07/06/2012 18:00,3,6,7,10,12,15,23,29,35,36,43,46,48,53,55,61,67,75,76,78,79
KENO,1500488,07/06/2012 18:04,1,8,19,22,23,25,32,34,38,39,47,50,55,58,60,62,66,72,73,77,80
KENO,1500489,07/06/2012 18:08,3,2,4,6,10,11,14,18,20,30,36,43,45,52,61,64,67,69,72,75,78
KENO,1500490,07/06/2012 18:12,4,4,8,10,27,29,33,34,35,39,48,52,53,55,57,62,63,68,76,77,78
KENO,1500491,07/06/2012 18:16,3,8,9,14,23,25,30,34,35,39,41,44,50,53,58,67,70,72,76,79,80
KENO,1500492,07/06/2012 18:20,1,2,7,9,10,16,26,33,34,39,45,48,53,54,55,58,64,65,70,72,80
KENO,1500493,07/06/2012 18:24,1,2,5,8,11,12,18,21,32,33,34,35,36,41,42,45,47,50,54,73,74
KENO,1500494,07/06/2012 18:28,1,3,8,15,18,20,26,29,33,34,36,40,41,43,50,51,56,57,59,73,74
KENO,1500495,07/06/2012 18:32,3,1,2,9,16,18,25,26,34,35,36,43,45,47,50,56,58,61,63,75,78
KENO,1500496,07/06/2012 18:36,1,3,6,9,10,28,33,34,35,38,43,45,50,54,57,58,59,62,65,66,70
KENO,1500497,07/06/2012 18:40,3,1,5,7,21,22,26,27,39,44,46,48,49,50,52,60,63,64,69,76,77
KENO,1500498,07/06/2012 18:44,1,3,5,6,7,10,12,15,18,22,23,29,30,33,43,49,50,65,68,69,75
KENO,1500499,07/06/2012 18:48,1,5,10,16,20,21,23,28,34,36,42,46,48,61,66,69,72,73,75,76,80
KENO,1500500,07/06/2012 18:52,1,1,8,18,20,21,22,23,27,36,38,40,41,47,51,55,66,67,73,74,78
KENO,1500501,07/06/2012 18:56,3,2,5,10,21,24,29,31,35,36,42,46,48,53,56,57,59,61,69,75,76
KENO,1500502,07/06/2012 19:00,1,3,5,8,12,17,21,27,28,29,33,37,43,47,54,61,63,64,70,71,78
KENO,1500503,07/06/2012 19:04,1,1,11,12,13,21,24,29,32,40,48,55,56,57,58,67,70,71,75,76,80
KENO,1500504,07/06/2012 19:08,1,13,16,18,22,23,25,32,33,37,45,46,53,57,60,63,68,70,73,74,76
KENO,1500505,07/06/2012 19:12,3,3,4,8,10,16,18,21,25,28,29,31,35,38,41,51,58,61,75,76,80
KENO,1500506,07/06/2012 19:16,1,1,8,9,15,27,28,29,30,46,49,56,59,60,61,64,65,71,73,74,78
KENO,1500507,07/06/2012 19:20,1,7,14,16,17,20,22,29,36,46,53,58,59,60,61,65,70,74,77,78,80
KENO,1500508,07/06/2012 19:24,1,6,14,18,19,20,23,28,32,41,52,54,56,57,58,65,66,68,70,77,78
KENO,1500509,07/06/2012 19:28,1,1,8,14,15,16,17,20,26,29,32,33,37,42,46,53,56,57,64,65,70
KENO,1500510,07/06/2012 19:32,1,14,17,19,20,22,25,29,37,38,40,46,47,51,55,56,59,60,68,69,77
KENO,1500511,07/06/2012 19:36,1,6,10,18,19,29,30,33,34,47,49,51,53,58,60,62,63,64,69,74,76
KENO,1500512,07/06/2012 19:40,1,9,14,20,26,34,41,43,49,57,59,67,68,70,71,72,74,76,78,79,80
KENO,1500513,07/06/2012 19:44,5,4,5,7,8,14,23,24,27,29,31,38,45,47,52,64,65,72,73,76,80
KENO,1500514,07/06/2012 19:48,1,1,8,9,18,22,28,30,36,39,41,42,47,61,63,64,65,75,76,79,80
KENO,1500515,07/06/2012 19:52,1,5,11,17,19,21,26,31,35,36,41,42,44,53,55,57,62,67,71,72,76
KENO,1500516,07/06/2012 19:56,1,2,7,18,20,30,35,42,43,44,47,54,57,60,63,68,70,71,72,75,77
KENO,1500517,07/06/2012 20:00,1,4,11,14,15,21,28,29,32,37,38,48,49,50,58,60,65,66,73,75,80
